ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,WEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8
506,932,1,4,1,3,1,1,,0,1,,,,72,2,6,,,2,,1,1,0,2,1,3,0.581,1.073,12,1,4,5,2,,1,,2,1,3
507,932,2,1,1,1,,1,,0,1,,,,20,6,4,,,2,,2,2,0,2,1,3,1.668,3.079,24,1,3,4,8,,,2,8,7,2
508,932,1,2,1,1,,4,4,1,3,,,,45,4,6,,,2,,1,3,1,1,2,3,0.4,0.876,47,1,4,5,2,,1,,2,1,2
509,932,1,1,2,1,,5,5,3,2,,,,23,3,8,,,2,,1,1,1,1,1,1,0.325,1.267,36,1,3,5,1,1,,,1,1,2
510,932,1,2,1,1,,2,2,1,1,,,,59,2,99,9,,8,,1,9,0,1,1,3,1.188,2.218,21,2,,,,,,,,,1
512,932,1,2,1,1,,4,2,1,1,0,1,1,31,3,8,,,1,2,,3,0,2,1,3,1.624,3,12,1,2,5,2,,1,,2,1,3
513,932,2,2,1,3,1,2,2,1,1,,,,86,2,1,,,2,,1,1,0,2,1,1,0.991,1.931,34,1,3,2,2,,2,,2,1,3
514,932,1,1,2,3,3,3,3,2,1,,,,19,1,8,,,2,,1,3,1,1,2,3,0.286,1.047,37,2,,,,,,,,,3
515,932,1,1,2,1,,3,3,2,1,,,,24,4,9,,1,2,,1,3,0,1,1,3,0.656,2.423,13,2,,,,,,,,,2
516,932,1,5,1,2,,1,,0,1,,,,56,3,98,8,,2,,1,8,0,2,1,3,1.088,2.009,54,1,3,5,1,2,,,1,1,1
517,932,1,2,1,1,,3,2,1,1,1,0,0,32,2,3,,,2,,2,3,1,2,1,3,0.72,1.344,47,1,4,4,2,,1,,2,7,2
518,932,1,2,1,3,4,2,2,1,1,,,,58,2,3,,,2,,1,1,0,2,2,1,0.751,1.415,42,1,3,5,2,,1,,3,1,2
519,932,2,1,1,1,,1,,0,1,,,,22,2,4,,,2,,1,3,0,2,1,1,1.129,2.2,42,2,,,,,,,,,3
520,932,2,4,1,3,1,1,,0,1,,,,79,3,99,2,,2,,1,1,0,2,1,1,0.991,1.931,36,1,4,8,8,,,1,1,1,2
521,932,2,2,1,1,,4,2,1,1,0,2,0,37,2,4,,,2,,5,3,0,1,1,1,0.704,1.372,42,2,,,,,,,,,2
522,932,2,1,1,3,5,4,1,0,1,1,2,0,99,3,1,,,2,,1,2,0,2,1,1,0.895,0.871,36,1,2,4,2,,2,,3,2,3
523,932,1,1,2,2,,5,5,2,3,,,,21,1,9,,1,2,,1,2,1,2,1,1,0.565,2.2,42,2,,,,,,,,,3
524,932,2,2,1,1,,5,2,1,1,0,2,1,33,3,6,,,2,,1,2,0,2,1,1,1.101,2.144,42,1,1,3,0,,,0,3,2,2
525,932,2,1,1,3,3,3,1,0,1,0,0,2,23,2,1,,,2,,1,1,0,2,2,1,0.787,0.74,42,2,,,,,,,,,2
526,932,2,1,1,1,,2,2,1,1,,,,30,2,3,,,2,,1,3,0,1,2,1,0.504,0.951,36,1,3,4,9,,,9,9,1,2
527,932,2,2,1,2,,4,2,1,1,0,1,1,33,2,2,,,2,,2,2,0,1,1,1,1.062,2.068,36,2,,,,,,,,,2
528,932,2,2,1,3,1,2,2,1,1,,,,66,1,1,,,2,,2,2,0,2,1,1,2.223,4.33,34,1,4,5,9,,,2,2,1,2
529,932,1,1,2,1,,2,2,2,0,,,,37,3,7,,,2,,1,2,1,1,1,1,0.353,0.686,36,1,4,5,2,,1,,2,2,3
530,932,2,2,1,1,,2,2,1,1,,,,64,5,7,,,2,,1,1,0,1,1,1,0.919,1.788,42,1,4,5,1,1,,,1,1,2
531,932,1,5,1,1,,4,2,1,1,1,1,0,46,4,7,,,2,,1,3,1,1,1,1,0.377,0.735,42,1,4,5,1,2,,,1,1,2
532,932,1,1,2,1,,3,3,1,2,,,,23,2,8,,,2,,1,8,0,2,1,1,1.13,4.401,36,2,,,,,,,,,2
533,932,2,1,2,2,,2,2,0,2,,,,21,3,5,,,2,,1,1,0,2,1,1,1.129,2.2,36,1,3,5,2,,2,,3,7,1
534,932,1,4,1,3,1,1,,0,1,,,,68,1,1,,,2,,1,2,0,2,1,1,1.518,2.957,42,2,,,,,,,,,2
535,932,1,2,1,1,,3,2,1,1,0,0,1,34,5,9,,2,1,1,,2,1,1,1,1,0.251,0.487,34,1,4,5,2,,1,,2,2,2
536,932,2,5,1,1,,3,1,0,1,2,0,0,41,5,4,,,2,,1,3,0,2,1,1,0.645,0.628,42,2,,,,,,,,,3
537,932,1,2,1,3,2,3,3,1,2,,,,44,2,7,,,2,,1,2,0,2,1,3,0.94,3.47,12,1,3,5,8,,,2,8,1,3
538,932,1,2,1,1,,2,2,1,1,,,,62,2,6,,,2,,1,2,0,1,1,1,1.329,2.589,36,1,4,5,2,,2,,2,1,2
539,932,2,2,1,3,5,3,3,2,1,,,,61,5,7,,,2,,1,2,0,1,1,1,0.919,3.578,36,1,4,5,2,,1,,2,9,2
540,932,2,1,1,1,,1,,1,0,,,,39,3,4,,,2,,1,2,0,1,1,3,0.711,0.656,12,2,,,,,,,,,2
541,932,1,2,1,1,,5,2,1,1,3,0,0,40,3,7,,,2,,1,1,0,1,1,1,0.704,1.372,34,2,,,,,,,,,3
542,932,1,2,1,1,,2,2,1,1,,,,99,4,98,8,,2,,1,8,0,1,1,3,0.873,1.612,45,1,3,5,8,,,8,8,1,3
543,932,1,5,1,1,,1,,0,1,,,,33,4,7,,,2,,1,2,2,2,1,1,0.38,0.74,34,1,4,5,2,,1,,2,1,2
544,932,1,1,1,1,,4,4,4,0,,,,30,3,3,,,1,2,,3,2,1,1,1,0.531,1.034,34,2,,,,,,,,,2
545,932,2,1,1,1,,2,2,1,1,,,,42,2,3,,,2,,2,3,0,2,1,1,1.365,2.658,34,2,,,,,,,,,2
546,932,1,1,2,2,,6,4,3,1,2,0,0,20,3,9,,1,2,,2,2,1,1,1,1,0.476,1.856,36,1,3,4,2,,1,,2,7,2
547,932,2,2,1,3,1,2,2,1,1,,,,70,2,6,,,2,,1,2,0,2,1,1,0.576,1.122,34,1,4,5,8,,,8,8,2,2
548,932,1,2,1,1,,3,2,1,1,0,0,1,35,5,9,,1,2,,1,1,1,1,1,1,0.243,0.474,34,1,3,5,1,2,,,3,1,3
549,932,1,2,1,1,,5,2,1,1,1,2,0,47,5,9,,2,2,,1,1,1,1,1,1,0.377,0.735,36,1,3,4,0,,,0,8,1,1
550,932,1,2,1,1,,5,2,1,1,0,3,0,31,2,8,,,2,,1,8,0,1,1,1,0.725,1.413,42,2,,,,,,,,,2
551,932,1,2,1,1,,4,2,1,1,2,0,0,36,2,6,,,2,,1,1,0,1,1,1,0.704,1.372,42,1,2,4,2,,2,,3,7,3
552,932,1,2,1,1,,4,4,2,2,,,,58,1,9,,1,2,,1,1,0,1,2,1,1.507,5.679,42,1,3,5,1,2,,,3,1,2
553,932,1,2,1,1,,2,2,1,1,,,,45,4,8,,,2,,1,3,0,1,1,1,0.755,1.47,34,1,4,5,2,,1,,3,7,2
554,932,1,1,2,3,1,3,3,2,1,,,,47,2,6,,,2,,1,1,0,1,1,1,1.092,4.254,42,1,4,5,1,1,,,1,1,1
555,932,2,1,1,1,,1,,0,1,,,,38,4,5,,,2,,1,3,0,2,1,1,0.645,1.254,42,1,2,5,2,,2,,3,2,2
556,932,2,1,2,3,4,2,2,0,2,,,,28,6,4,,,2,,2,2,0,2,1,1,1.612,3.139,34,2,,,,,,,,,2
557,932,2,2,1,1,,4,2,1,1,1,1,0,46,2,4,,,2,,1,3,0,2,1,1,0.735,1.431,42,1,4,5,9,,,9,9,1,2
558,932,1,1,1,1,,3,3,3,0,,,,27,3,7,,,2,,1,1,0,1,1,3,0.731,1.35,51,1,4,5,1,1,,,1,1,3
559,932,1,1,1,3,1,1,,0,1,,,,99,2,6,,,2,,1,2,0,2,1,1,0.895,1.744,42,1,4,5,2,,1,,2,2,3
560,932,1,4,1,1,,2,2,1,1,,,,50,2,6,,,2,,1,1,0,1,1,1,1.092,2.127,36,1,1,5,8,,,1,1,1,3
561,932,1,2,1,3,2,4,2,1,1,2,0,0,52,6,8,,,2,,1,2,0,2,1,1,0.735,1.431,42,1,4,5,2,,1,,2,1,3
562,932,1,4,1,3,1,2,2,0,2,,,,72,2,2,,,2,,1,2,0,2,1,1,0.576,1.122,36,1,4,3,2,,1,,2,2,3
563,932,1,2,1,3,2,4,2,1,1,0,0,2,32,4,9,,2,2,,1,1,0,2,1,3,0.767,1.416,12,1,3,5,2,,2,,2,2,3
564,932,1,2,1,1,,4,2,1,1,0,0,2,33,4,6,,,2,,1,2,0,1,1,3,0.505,0.932,12,1,3,5,2,,1,,2,2,2
565,932,2,4,1,3,1,1,,1,0,,,,81,1,1,,,2,,1,3,0,1,1,3,3.389,3.128,12,2,,,,,,,,,3
566,932,1,1,2,1,,6,6,3,3,,,,26,1,5,,,2,,1,1,1,1,1,3,0.963,3.557,24,1,1,2,1,1,,,1,1,3
567,932,1,3,1,1,,3,3,2,1,,,,40,4,6,,,2,,1,1,2,1,1,3,0.245,0.906,24,1,3,5,1,2,,,1,1,2
568,932,1,2,1,3,1,4,4,1,3,,,,67,4,6,,,2,,1,2,0,1,1,1,0.999,1.945,36,1,3,5,2,,2,,3,2,2
569,932,2,1,1,1,,1,,0,1,,,,30,4,5,,,2,,1,1,0,2,1,3,0.896,1.497,22,1,4,5,2,,2,,3,1,2
570,932,1,1,1,1,,1,,1,0,,,,42,4,8,,,2,,1,2,1,1,1,3,0.579,0.484,48,1,4,5,2,,1,,2,2,3
571,932,1,4,1,3,1,2,2,1,1,,,,64,2,3,,,2,,1,3,0,2,1,1,1.079,2.102,34,1,4,5,2,,1,,2,2,2
572,932,1,4,1,3,1,1,,0,1,,,,72,1,1,,,2,,1,3,0,2,2,3,1.611,3.528,47,2,,,,,,,,,2
573,932,1,2,8,3,8,3,3,2,1,,,,51,6,9,,2,2,,1,2,0,2,1,3,0.867,1.447,22,1,4,5,1,1,,,1,1,3
574,932,2,2,1,3,5,5,3,1,2,1,1,0,43,1,1,,,2,,2,2,0,1,1,3,3.203,5.351,22,2,,,,,,,,,2
575,932,1,2,1,1,,2,2,1,1,,,,59,5,9,,1,2,,1,3,0,1,1,3,1.082,1.809,5,1,3,5,1,2,,,1,1,1
576,932,1,2,1,1,,2,2,1,1,,,,49,2,4,,,2,,1,8,0,2,2,3,0.734,1.534,5,2,,,,,,,,,2
577,932,2,1,2,1,,3,3,1,2,,,,29,4,7,,,2,,2,2,1,2,1,3,0.656,2.193,48,1,2,5,2,,2,,2,1,3
578,932,1,1,1,1,,2,2,1,1,,,,22,3,6,,,2,,1,3,0,1,1,3,0.581,1.085,47,2,,,,,,,,,3
579,932,2,2,1,1,,6,3,1,2,1,1,1,36,3,7,,,2,,1,3,2,1,2,3,0.374,0.818,47,1,3,4,9,,,8,9,9,3
580,932,2,4,1,3,1,1,,0,1,,,,72,2,1,,,2,,1,3,0,2,1,3,0.679,1.135,48,2,,,,,,,,,2
581,932,1,5,8,2,,5,5,1,4,,,,30,2,98,1,,2,,1,3,1,2,1,3,0.649,2.168,48,2,,,,,,,,,3
582,932,1,2,1,1,,3,2,1,1,1,0,0,52,4,7,,,2,,1,2,1,1,2,3,0.377,0.788,40,1,1,4,2,,1,,2,7,2
583,932,2,2,1,3,2,4,2,1,1,0,0,2,27,2,2,,,2,,1,3,0,2,1,3,0.984,1.836,1,2,,,,,,,,,2
584,932,1,1,2,1,,2,2,0,2,,,,18,2,1,,,2,,1,3,1,2,1,3,0.505,0.942,47,2,,,,,,,,,2
585,932,1,4,1,3,1,9,,,,,,,66,2,2,,,2,,1,2,0,2,1,3,0.679,1.135,40,1,4,5,2,,1,,2,2,2
586,932,1,2,1,1,,4,2,1,1,2,0,0,41,4,8,,,2,,1,2,0,1,2,3,0.486,1.016,40,1,4,5,1,2,,,1,1,3
587,932,1,2,2,3,2,3,2,1,1,0,1,0,31,2,5,,,2,,1,2,0,2,1,3,1.297,2.168,40,1,3,5,2,,1,,2,2,2
588,932,2,2,1,1,,3,2,1,1,1,0,0,42,2,3,,,2,,1,8,0,2,1,3,1.099,1.836,48,2,,,,,,,,,2
589,932,1,2,1,1,,2,2,1,1,,,,29,4,8,,,2,,2,2,0,2,1,3,1.312,2.193,48,1,2,5,2,,1,,2,2,3
590,932,1,2,1,1,,2,2,1,1,,,,59,5,9,,1,2,,5,3,1,1,2,3,0.459,0.958,22,1,2,5,2,,2,,2,1,3
591,932,1,1,1,1,,4,2,1,1,2,0,0,19,3,99,9,,2,,1,2,1,1,2,3,0.324,0.678,5,1,4,5,2,,1,,2,2,2
592,932,2,2,1,1,,3,1,1,0,2,0,0,41,3,7,,,2,,1,3,0,1,1,3,0.83,0.693,40,1,3,5,2,,1,,2,1,3
593,932,1,2,1,3,1,2,2,1,1,,,,62,2,8,,,2,,1,3,0,1,2,3,1.411,3.089,47,1,3,5,1,1,,,3,1,1
594,932,1,1,1,3,1,1,,0,1,,,,78,4,1,,,2,,1,1,0,2,2,2,0.539,1.263,20,1,3,5,1,1,,,1,1,3
595,932,2,1,1,1,,1,,0,1,,,,99,6,3,,,2,,1,1,0,2,1,2,1.09,1.942,31,1,4,5,9,,,9,9,1,2
596,932,1,1,2,3,3,4,3,1,2,1,0,0,18,2,9,,2,2,,2,2,0,2,1,3,1.488,5.494,12,1,4,5,2,,1,,2,2,2
597,932,2,2,1,3,2,4,2,1,1,0,0,2,22,2,5,,,2,,1,3,0,2,1,3,1.332,2.225,48,2,,,,,,,,,3
598,932,2,3,1,1,,2,2,1,1,,,,35,2,5,,,2,,2,2,0,1,1,3,1.04,1.92,37,2,,,,,,,,,2
599,932,2,1,1,1,,1,,0,1,,,,35,4,6,,,2,,2,3,0,2,1,3,0.843,1.572,47,1,4,5,2,,1,,2,1,2
600,932,2,2,1,1,,3,2,1,1,0,1,0,38,3,5,,,2,,1,3,0,1,1,3,0.83,1.387,5,1,4,5,1,1,,,1,1,1
601,932,1,4,1,3,1,1,,0,1,,,,53,2,2,,,2,,1,2,0,2,2,3,0.734,1.534,22,1,3,5,2,,1,,2,1,2
602,932,2,5,1,1,,1,,1,0,,,,41,4,2,,,2,,1,2,0,1,1,3,0.579,0.484,48,1,3,5,2,,2,,3,2,2
603,932,2,4,1,3,1,1,,0,1,,,,99,1,1,,,2,,1,8,0,2,2,3,2.357,4.923,48,2,,,,,,,,,8
604,932,1,4,1,3,1,1,,0,1,,,,70,4,7,,,2,,1,1,0,2,1,3,0.469,0.785,48,1,4,5,1,1,,,1,1,1
605,932,1,1,1,1,,1,,1,0,,,,37,3,6,,,2,,1,2,0,1,1,2,0.858,0.763,31,1,3,5,2,,2,,2,0,2
606,932,1,2,1,3,2,4,2,1,1,1,1,0,35,2,5,,,2,,1,1,0,2,2,2,0.734,1.719,20,1,3,5,2,,2,,3,1,3
607,932,1,2,2,1,,4,2,1,1,1,1,0,30,3,2,,,1,1,,2,0,2,1,3,1.297,2.168,48,1,2,5,2,,1,,2,7,2
608,932,2,1,2,1,,3,2,0,2,1,0,0,18,1,1,,,2,,1,8,0,2,2,2,0.89,2.083,19,2,,,,,,,,,2
609,932,1,2,1,1,,7,4,2,2,0,1,2,42,2,8,,,1,1,,2,0,1,1,2,0.698,2.598,17,2,,,,,,,,,1
610,932,1,2,1,3,1,3,2,1,1,1,0,0,69,3,4,,,2,,1,1,0,1,2,2,1.139,2.665,20,1,4,5,2,,2,,3,1,2
611,932,1,2,1,1,,3,2,1,1,0,0,1,37,2,6,,,2,,1,1,0,1,1,3,0.83,1.387,48,1,2,5,1,2,,,1,1,1
612,932,1,2,1,1,,2,2,1,1,,,,34,5,7,,,2,,1,3,0,2,1,4,1.474,2.758,53,1,3,5,2,,2,,3,2,2
613,932,1,2,1,1,,3,3,2,1,,,,39,2,9,,2,2,,1,1,1,2,2,2,0.367,0.859,27,1,2,5,1,2,,,3,2,2
614,932,2,1,1,2,,1,,1,0,,,,22,4,1,,,2,,1,2,0,1,1,2,0.793,0.706,27,2,,,,,,,,,3
615,932,2,1,1,3,4,2,1,0,1,0,0,1,24,2,1,,,2,,2,3,0,2,1,4,3.204,2.998,6,2,,,,,,,,,3
616,932,1,5,1,1,,2,2,1,1,,,,46,5,4,,,2,,1,2,0,2,2,2,0.4,0.936,29,1,4,5,2,,1,,2,2,2
617,932,2,1,2,2,,3,2,1,1,0,0,1,22,3,1,,,2,,2,2,0,1,1,3,0.851,1.589,1,1,3,4,2,,1,,2,7,2
618,932,1,2,1,1,,5,2,1,1,2,1,0,42,6,7,,,2,,1,2,0,1,2,2,0.418,0.852,55,1,3,5,0,,,2,3,1,2
619,932,1,5,1,1,,2,2,1,1,,,,30,3,7,,,2,,1,3,0,1,1,2,0.883,1.573,20,1,2,5,2,,2,,3,1,3
620,932,1,2,1,1,,3,3,2,1,,,,57,2,4,,,2,,1,2,0,2,2,2,0.85,1.991,29,1,4,5,2,,1,,2,2,2
621,932,1,1,1,1,,3,2,1,1,0,0,1,30,3,7,,,2,,1,3,0,1,2,2,0.431,0.877,55,1,3,5,8,,,0,8,1,3
622,932,1,2,1,1,,2,2,1,1,,,,45,4,8,,,2,,1,2,0,2,2,2,0.4,0.936,19,1,4,5,2,,1,,2,2,2
623,932,1,2,1,1,,5,2,1,1,0,3,0,35,2,4,,,2,,1,2,0,1,2,4,0.425,1.152,53,2,,,,,,,,,3
624,932,1,5,1,1,,2,2,1,1,,,,49,3,9,,1,2,,1,1,0,2,1,3,0.656,1.226,1,1,3,5,1,2,,,3,1,2
625,932,1,5,1,1,,2,1,0,1,1,0,0,48,4,8,,,2,,1,3,0,2,1,4,0.984,0.921,6,1,3,5,1,2,,,1,1,2
626,932,1,2,1,1,,4,2,1,1,0,0,2,29,4,99,9,,2,,1,1,0,2,1,2,0.927,1.65,20,2,,,,,,,,,3
627,932,1,2,1,3,2,3,2,1,1,0,0,1,38,3,8,,,2,,1,3,0,2,1,2,0.924,1.72,55,1,4,5,1,2,,,1,1,3
628,932,2,2,1,1,,5,2,1,1,0,1,2,34,1,7,,,2,,1,3,0,1,1,4,3.16,5.912,53,2,,,,,,,,,3
629,932,1,2,1,3,1,2,2,1,1,,,,69,3,7,,,2,,1,3,0,1,1,2,1.432,2.666,55,1,4,5,2,,1,,2,2,2
630,932,2,1,1,1,,3,2,1,1,1,0,0,19,1,3,,,1,1,,3,0,1,1,4,1.261,2.359,6,1,2,5,2,,2,,2,7,3
631,932,2,3,1,1,,6,2,1,1,1,1,2,37,3,6,,,2,,1,1,0,1,2,4,0.425,1.152,6,1,3,5,1,2,,,3,1,3
632,932,1,2,1,1,,4,2,1,1,0,0,2,30,4,9,,1,2,,1,3,0,1,1,4,0.971,1.816,6,1,3,4,2,,1,,8,7,2
633,932,1,2,1,3,1,2,2,1,1,,,,76,2,2,,,2,,1,1,0,2,2,4,0.599,1.621,6,2,,,,,,,,,3
634,932,1,2,1,1,,2,2,1,1,,,,68,5,9,,1,1,1,,1,1,1,1,4,0.968,1.81,6,1,3,5,1,1,,,1,1,3
635,932,2,4,1,3,1,1,,0,1,,,,84,2,1,,,2,,2,2,0,2,1,4,2.811,5.26,6,2,,,,,,,,,3
636,932,1,2,1,1,,2,2,1,1,,,,27,4,8,,,2,,1,1,0,2,1,4,1.474,2.758,6,1,2,5,1,1,,,1,1,1
637,932,2,2,1,1,,2,2,2,0,,,,38,4,9,,2,2,,1,3,0,1,1,4,0.943,1.764,6,1,4,5,2,,1,,2,2,2
638,932,2,2,1,1,,4,2,1,1,0,1,1,35,4,6,,,2,,5,8,0,2,1,4,1.248,2.335,6,2,,,,,,,,,2
639,932,1,2,1,3,2,5,2,1,1,0,1,2,26,1,4,,,2,,1,3,0,2,2,4,2.036,4.306,8,2,,,,,,,,,3
640,932,1,1,1,3,5,4,4,2,2,,,,31,2,8,,,2,,1,3,0,1,1,4,1.406,5.258,6,1,2,5,2,,8,,3,7,1
641,932,1,1,2,1,,4,3,2,1,1,0,0,19,2,1,,,2,,1,3,0,1,1,4,1.261,4.718,53,2,,,,,,,,,2
642,932,1,2,1,1,,3,2,1,1,0,0,1,35,5,99,1,,2,,1,1,0,1,1,4,0.349,0.723,35,1,3,5,1,1,,,1,1,3
643,932,1,2,1,1,,2,2,1,1,,,,43,2,8,,,2,,1,2,0,2,1,4,1.806,3.379,6,1,3,4,2,,1,,2,1,2
644,932,1,1,1,3,4,2,2,2,0,,,,25,3,1,,,2,,1,1,0,1,1,4,1.406,2.628,6,1,3,5,1,2,,,3,1,2
645,932,1,2,1,1,,3,2,1,1,0,1,0,36,5,9,,1,2,,1,3,0,2,1,4,1.248,2.335,6,1,3,5,2,,1,,3,1,1
646,932,1,1,2,1,,3,3,2,1,,,,31,2,98,8,,2,,1,3,0,1,2,4,0.439,2.372,41,2,,,,,,,,,2
647,932,1,5,1,1,,3,3,2,1,,,,45,4,5,,,2,,1,3,0,2,2,4,0.356,0.753,16,1,3,5,1,1,,,1,1,2
648,932,2,2,1,1,,4,2,1,1,0,0,2,32,3,6,,,2,,1,2,0,1,1,4,1.406,2.628,6,1,3,5,2,,1,,2,2,2
649,932,1,4,1,3,1,1,,0,1,,,,76,1,2,,,2,,1,2,0,2,2,4,1.579,4.272,6,1,4,5,2,,1,,2,2,2
650,932,2,5,1,1,,2,1,0,1,1,0,0,41,4,9,,2,2,,1,2,0,2,1,4,1.248,1.167,6,1,3,5,2,,2,,2,2,2
651,932,1,2,1,3,1,2,2,1,1,,,,66,3,3,,,2,,1,2,0,1,2,4,0.874,2.364,6,1,3,4,2,,2,,3,1,3
652,932,1,2,1,1,,2,2,1,1,,,,56,3,98,8,,2,,1,3,0,1,1,4,2.576,4.819,53,1,4,4,1,2,,,1,1,3
653,932,1,2,1,1,,2,2,1,1,,,,28,5,9,,1,2,,1,1,0,2,1,4,1.474,2.758,6,1,3,4,0,,,8,3,1,2
654,932,1,2,1,1,,3,2,1,1,0,0,1,40,4,9,,1,2,,1,1,0,1,1,4,0.943,1.764,6,1,1,5,1,2,,,1,1,1
655,932,2,1,2,3,3,5,3,2,1,1,1,0,18,1,1,,,1,9,,8,0,1,1,4,1.441,5.39,6,2,,,,,,,,,2
656,932,1,5,1,1,,1,,1,0,,,,58,2,5,,,2,,1,3,0,1,2,4,0.934,0.987,16,1,1,5,1,2,,,3,1,3
657,932,2,1,1,1,,1,,0,1,,,,24,5,6,,,2,,1,3,0,2,1,4,0.81,1.677,8,2,,,,,,,,,3
658,932,2,2,1,1,,2,2,1,1,,,,37,3,5,,,2,,1,3,0,1,1,4,1.364,2.553,6,2,,,,,,,,,2
659,932,1,2,1,1,,2,2,1,1,,,,28,3,9,,8,2,,1,1,1,1,1,4,0.702,1.314,6,1,4,5,1,1,,,1,1,1
660,932,1,2,1,3,1,2,2,1,1,,,,62,4,8,,,2,,1,3,0,2,2,4,0.451,1.221,6,1,4,5,2,,8,,2,1,2
661,932,2,1,1,3,4,4,1,0,1,0,1,2,23,1,1,,,1,1,,1,0,2,1,4,2.189,2.048,53,2,,,,,,,,,8
662,932,1,2,1,3,2,6,2,1,1,0,2,2,31,3,6,,,2,,1,1,0,2,1,4,0.789,1.634,4,1,3,5,0,,,2,2,1,2
663,932,1,5,1,1,,3,2,1,1,1,0,0,37,2,3,,,2,,1,2,0,2,1,4,1.806,3.379,41,1,3,5,2,,2,,2,2,2
664,932,1,4,1,3,1,1,,0,1,,,,77,3,98,1,,2,,1,2,0,2,1,4,0.71,1.471,4,1,4,5,2,,1,,2,2,2
665,932,1,2,1,1,,3,2,1,1,0,0,1,34,2,8,,,2,,5,3,0,1,2,4,0.509,1.076,4,1,3,4,2,,1,,2,7,3
666,932,2,5,1,3,3,3,1,0,1,1,0,1,43,3,1,,,2,,1,1,0,2,1,4,0.668,0.692,49,1,3,5,2,,2,,2,1,2
667,932,1,1,2,3,3,2,2,2,0,,,,22,3,4,,,2,,5,1,1,1,1,4,0.63,1.179,6,2,,,,,,,,,2
668,932,1,2,1,1,,3,2,1,1,0,0,1,24,2,2,,,1,1,,2,0,2,1,4,0.81,1.677,8,1,2,5,2,,1,,2,7,3
669,932,1,4,1,3,1,1,,0,1,,,,74,3,3,,,2,,1,2,0,2,2,4,0.405,0.855,4,1,4,5,2,,1,,2,2,2
670,932,1,2,1,1,,2,2,1,1,,,,57,2,7,,,2,,1,1,0,1,2,4,0.803,2.174,6,1,3,5,2,,1,,3,1,3
671,932,1,1,1,9,,3,3,2,1,,,,25,5,9,,9,2,,1,1,0,1,1,4,0.971,3.633,6,1,4,5,1,1,,,1,1,1
672,932,1,1,2,1,,4,3,2,1,1,0,0,22,3,7,,,2,,1,3,1,2,1,2,0.688,1.225,29,1,4,5,8,,,1,3,1,3
673,932,1,2,1,2,,4,2,1,1,0,1,1,35,2,6,,,2,,1,2,0,2,1,4,0.668,1.384,8,1,3,5,9,,,2,2,8,2
674,932,1,2,1,1,,3,2,1,1,0,0,1,28,2,6,,,1,9,,0,0,1,2,4,0.581,1.23,35,2,,,,,,,,,2
675,932,1,2,1,1,,2,2,1,1,,,,30,4,9,,2,2,,1,1,0,2,1,4,1.474,2.758,6,1,3,5,2,,2,,3,1,2
