ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,WEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8
846,932,1,2,1,3,1,2,2,1,1,,,,72,3,4,,,2,,1,1,0,2,1,2,0.702,1.25,27,1,4,5,1,1,,,1,1,1
847,932,2,1,1,1,,2,2,1,1,,,,25,3,2,,,2,,1,3,0,1,1,3,0.731,1.35,12,2,,,,,,,,,1
848,932,1,2,1,1,,4,3,1,2,0,1,0,37,1,7,,,2,,1,1,0,1,2,3,1.969,4.312,47,1,2,3,1,2,,,1,7,3
849,932,1,5,1,1,,1,,1,0,,,,43,4,6,,,2,,1,2,0,1,1,3,0.579,0.484,48,1,3,4,8,,,2,2,2,2
850,932,1,1,1,1,,4,2,2,0,2,0,0,46,3,99,1,,2,,5,3,0,1,2,1,0.761,1.509,23,1,4,5,1,2,,,1,1,2
851,932,9,2,1,9,,3,3,2,1,,,,34,3,99,9,,1,1,,2,0,1,1,3,0.854,2.856,48,1,3,5,2,,1,,2,1,2
852,932,1,2,1,1,,6,2,1,1,0,2,2,32,5,8,,,2,,1,2,1,1,2,2,0.202,0.472,27,1,3,5,2,,2,,0,7,2
853,932,2,2,1,1,,3,2,1,1,0,0,1,99,4,9,,9,2,,1,8,0,1,1,3,1.021,1.706,48,1,3,4,1,2,,,8,2,1
854,932,1,2,1,1,,6,2,1,1,2,0,2,32,2,4,,,2,,1,3,0,2,2,2,0.867,2.029,19,2,,,,,,,,,3
855,932,1,2,1,1,,4,2,1,1,0,1,1,41,4,7,,,1,1,,1,1,1,1,3,0.29,0.484,48,1,4,5,2,,1,,3,1,2
856,932,2,2,1,1,,2,2,1,1,,,,68,1,6,,,2,,1,2,0,1,2,3,2.727,5.697,48,1,4,5,1,2,,,1,1,3
857,932,1,2,1,1,,2,2,1,1,,,,49,5,9,,1,2,,1,8,0,1,2,3,0.754,1.575,5,2,,,,,,,,,2
858,932,2,5,1,1,,6,6,3,3,,,,23,3,8,,,2,,1,3,0,1,1,2,0.793,2.823,20,1,4,5,2,,1,,2,7,3
859,932,1,2,1,3,1,2,2,1,1,,,,60,1,3,,,2,,1,3,0,1,2,2,2.414,5.65,27,1,2,5,9,,,1,1,1,2
860,932,2,1,1,2,,2,2,1,1,,,,31,3,5,,,2,,1,3,0,1,1,2,0.883,1.573,31,1,4,5,0,,,0,8,1,3
861,932,1,5,1,1,,1,,0,1,,,,53,4,3,,,2,,2,2,0,2,1,2,0.906,1.613,29,1,2,5,2,,1,,2,2,3
862,932,1,1,2,2,,5,3,2,1,2,0,0,18,2,98,8,,2,,1,1,0,2,1,2,1.119,2.084,55,8,,,,,,,,,8
863,932,1,2,1,1,,2,2,1,1,,,,58,2,5,,,2,,1,2,0,2,2,2,0.85,1.991,20,1,3,4,8,,,2,2,1,2
864,932,1,2,1,2,,4,2,1,1,0,0,2,38,2,6,,,2,,1,3,0,1,2,4,0.495,1.046,35,1,4,5,2,,2,,3,2,2
865,932,1,2,1,3,2,2,2,1,1,,,,55,4,6,,,2,,1,0,0,2,1,2,0.739,1.376,55,1,4,3,9,,,9,3,1,2
866,932,1,1,2,2,,8,4,3,1,4,0,0,18,2,8,,,2,,1,1,3,1,2,4,0.228,0.966,16,2,,,,,,,,,2
867,932,1,2,1,1,,5,3,1,2,2,0,0,41,4,8,,,2,,1,3,0,2,1,2,0.785,2.794,19,1,3,5,2,,2,,3,2,2
868,932,1,2,1,1,,2,2,1,1,,,,51,2,99,9,,2,,1,1,0,1,2,2,0.86,2.014,31,1,3,4,9,,,8,9,1,3
869,932,1,4,1,3,1,1,,0,1,,,,72,1,1,,,2,,2,2,0,2,1,2,2.708,4.821,29,1,4,5,2,,1,,2,8,2
870,932,1,2,1,1,,3,2,1,1,1,0,0,34,2,8,,,2,,1,2,0,2,1,4,0.789,1.634,49,1,3,5,2,,2,,2,7,3
871,932,1,2,1,1,,2,2,1,1,,,,53,3,8,,,2,,1,1,0,1,2,2,0.86,2.014,20,1,3,5,1,1,,,1,1,1
872,932,2,2,1,2,,3,2,1,1,1,0,0,50,6,2,,,2,,1,3,0,2,1,2,0.729,1.356,55,1,3,3,2,,2,,2,1,2
873,932,1,2,1,1,,4,4,1,3,,,,44,5,8,,,2,,1,3,0,1,2,2,0.384,0.898,19,1,3,5,8,,,8,8,1,2
874,932,1,5,1,3,1,1,,1,0,,,,78,2,1,,,2,,1,1,0,1,2,4,0.895,0.947,16,1,3,5,2,,1,,2,7,2
875,932,1,2,1,2,,2,2,1,1,,,,45,3,8,,,2,,1,2,0,1,2,4,0.766,1.621,8,2,,,,,,,,,3
876,932,1,1,1,2,,2,2,1,1,,,,26,3,2,,,2,,1,2,0,1,1,4,0.519,1.076,35,1,4,5,9,,,1,1,7,3
877,932,1,2,1,1,,2,2,1,1,,,,60,4,8,,,2,,1,1,0,1,2,4,0.644,1.363,49,1,4,5,1,2,,,3,1,3
878,932,1,1,1,1,,2,2,1,1,,,,39,3,4,,,2,,2,3,0,2,1,4,0.978,2.026,35,1,3,5,1,2,,,3,1,2
879,932,1,2,1,1,,6,2,1,1,1,3,0,39,5,6,,,2,,1,2,0,1,2,2,0.384,0.898,27,1,4,5,2,,1,,2,2,2
880,932,2,2,1,1,,2,2,1,1,,,,32,3,4,,,2,,1,3,0,2,2,4,0.772,1.634,49,2,,,,,,,,,3
881,932,1,5,1,2,,2,1,0,1,1,0,0,36,2,2,,,2,,1,3,0,2,2,4,0.655,0.692,30,1,3,5,2,,1,,2,7,2
883,932,1,4,1,3,2,1,,0,1,,,,65,2,6,,,1,1,,3,0,2,1,4,0.413,0.855,8,1,4,5,2,,1,,2,2,2
884,932,2,4,1,3,1,1,,0,1,,,,63,2,1,,,2,,1,3,0,2,2,2,0.641,1.306,55,1,4,5,8,,,8,8,2,2
885,932,1,4,1,3,1,1,,0,1,,,,70,3,2,,,2,,1,3,0,2,2,4,0.405,0.855,30,1,3,5,7,,,1,3,1,3
886,932,2,5,1,1,,3,1,0,1,2,0,0,46,2,4,,,2,,5,3,0,2,2,4,0.516,0.546,30,1,4,5,2,,2,,3,1,3
887,932,1,2,1,1,,4,3,2,1,1,0,0,35,2,5,,,2,,1,3,0,2,1,4,1.806,3.379,6,2,,,,,,,,,2
888,932,2,2,1,3,4,4,2,1,1,0,0,2,30,3,2,,,2,,1,3,0,1,1,4,1.406,2.628,41,1,3,5,2,,1,,2,1,2
889,932,1,1,1,1,,2,2,1,1,,,,42,3,4,,,2,,1,3,0,1,1,4,0.505,1.046,16,1,2,5,9,,,9,3,7,2
890,932,1,2,1,1,,2,2,1,1,,,,55,5,9,,2,2,,1,2,0,1,1,2,0.91,1.694,55,1,4,5,2,,2,,2,2,2
891,932,2,1,1,1,,1,,1,0,,,,27,2,4,,,2,,1,1,0,1,1,4,1.406,1.314,6,2,,,,,,,,,1
892,932,2,2,1,1,,4,1,0,1,3,0,0,35,3,5,,,1,1,,2,0,2,1,4,1.806,1.689,6,1,4,5,2,,2,,2,7,3
893,932,2,1,2,3,3,3,3,2,1,,,,19,3,8,,,2,,5,3,0,1,1,4,1.261,4.718,6,2,,,,,,,,,2
894,932,1,2,1,1,,4,2,1,1,0,0,2,33,2,8,,,1,1,,3,0,2,1,4,0.789,1.634,8,2,,,,,,,,,3
895,932,1,1,1,1,,4,4,4,0,,,,27,4,98,2,,1,1,,1,0,1,1,4,0.971,1.816,6,2,,,,,,,,,2
896,932,1,2,1,1,,2,2,1,1,,,,35,2,5,,,2,,1,2,0,1,2,4,0.425,1.152,41,1,2,3,2,,2,,3,7,2
897,932,2,1,1,1,,2,2,1,1,,,,22,3,6,,,2,,1,2,0,1,1,4,1.261,2.359,6,1,3,5,2,,2,,3,1,3
898,932,2,1,1,2,,3,2,1,1,0,0,1,18,1,1,,,2,,1,1,0,2,1,4,2.188,4.095,6,1,4,3,1,2,,,3,7,2
899,932,2,2,1,1,,3,2,1,1,0,0,1,26,2,2,,,1,1,,3,0,1,1,4,1.406,2.628,6,2,,,,,,,,,2
900,932,1,2,1,1,,4,2,1,1,2,0,0,41,6,7,,,2,,1,1,0,1,2,2,0.555,1.298,29,1,3,5,8,,,2,3,1,2
901,932,1,5,1,1,,2,2,1,1,,,,36,2,8,,,2,,1,2,0,2,1,1,0.932,1.815,36,1,3,5,2,,2,,2,1,3
902,932,1,1,2,3,3,5,5,3,2,,,,26,4,9,,2,2,,1,1,2,1,1,1,0.251,0.976,42,1,4,5,0,,,1,1,1,3
903,932,2,1,1,3,4,2,1,0,1,0,0,1,27,2,1,,,2,,1,1,0,2,1,1,1.101,1.071,36,2,,,,,,,,,2
904,932,1,4,1,3,1,1,,0,1,,,,68,2,99,2,,2,,1,2,0,2,2,1,0.401,0.756,42,1,2,5,1,2,,,1,1,3
905,932,1,1,2,2,,4,4,2,2,,,,20,3,99,1,,2,,5,1,1,1,1,1,0.325,1.267,36,1,4,5,1,1,,,1,1,1
906,932,1,3,2,2,,2,2,1,1,,,,62,2,2,,,2,,1,2,0,2,1,1,1.079,2.102,42,2,,,,,,,,,2
907,932,2,5,1,3,4,3,2,1,1,1,0,0,37,2,6,,,2,,1,1,0,1,1,1,0.704,1.372,42,1,4,5,1,2,,,1,1,2
908,932,1,1,1,1,,4,2,1,1,0,2,0,18,1,98,1,,2,,1,2,0,1,1,1,0.65,1.267,42,2,,,,,,,,,2
909,932,1,2,1,2,,5,3,2,1,0,1,1,33,2,9,,1,1,1,,1,0,2,1,1,1.101,2.144,34,1,2,5,1,2,,,1,1,3
910,932,1,1,2,1,,4,4,3,1,,,,26,4,4,,,2,,1,1,0,1,1,1,0.502,1.952,42,1,3,5,8,,,8,8,1,3
911,932,1,1,1,1,,1,,1,0,,,,23,2,99,9,,2,,1,1,0,1,1,1,0.65,0.634,36,1,4,5,8,,,8,1,1,1
912,932,1,1,2,3,3,4,4,0,4,,,,23,4,9,,2,2,,1,3,1,2,1,1,0.565,1.1,36,1,2,5,2,,1,,2,7,1
913,932,1,2,1,1,,5,2,1,1,2,1,0,39,3,7,,,2,,1,3,0,2,2,2,0.554,1.127,26,1,2,5,1,2,,,3,1,3
914,932,1,2,2,3,1,2,2,1,1,,,,72,3,8,,,2,,1,1,0,2,1,2,0.571,1.063,26,1,3,5,1,2,,,1,1,3
915,932,1,5,1,1,,1,,0,1,,,,40,2,3,,,2,,1,3,0,2,1,1,0.932,1.815,42,1,4,5,2,,1,,2,8,2
916,932,2,2,1,1,,3,2,1,1,0,1,0,46,5,4,,,2,,1,3,0,1,1,1,0.755,1.47,42,1,4,4,0,,,0,3,2,2
917,932,2,5,1,1,,1,,1,0,,,,31,2,6,,,2,,1,3,0,1,2,1,0.507,0.477,36,2,,,,,,,,,3
918,932,1,2,1,3,1,2,2,1,1,,,,65,2,4,,,2,,1,1,0,1,1,1,1.446,2.814,36,1,3,5,1,1,,,1,1,3
919,932,1,2,1,3,2,2,2,1,1,,,,61,4,9,,1,2,,1,3,0,2,2,1,0.519,0.978,42,1,4,5,2,,1,,8,2,2
920,932,1,2,1,1,,5,2,1,1,2,1,0,42,3,6,,,2,,1,3,0,1,1,1,0.704,1.372,34,1,3,3,2,,1,,3,1,2
921,932,1,1,2,3,3,4,3,3,0,1,0,0,19,3,9,,1,2,,5,1,4,1,1,1,0.325,0.634,36,2,,,,,,,,,3
922,932,2,4,1,1,,3,3,2,1,,,,56,1,2,,,2,,1,2,0,2,1,1,2.845,5.54,34,2,,,,,,,,,2
923,932,2,5,1,1,,1,,1,0,,,,44,2,3,,,1,9,,2,0,1,1,1,0.805,0.784,36,2,,,,,,,,,2
924,932,1,1,2,1,,3,3,2,1,,,,21,3,5,,,2,,1,1,0,1,2,1,0.453,1.705,42,1,3,5,2,,2,,3,1,2
925,932,2,1,1,1,,1,,1,0,,,,33,5,9,,1,2,,5,3,0,1,1,1,0.489,0.475,25,2,,,,,,,,,1
926,932,1,2,1,1,,4,2,1,1,0,1,1,40,4,9,,2,2,,5,1,0,1,1,1,0.487,0.948,36,1,4,5,1,1,,,1,1,1
927,932,2,1,1,1,,2,2,1,1,,,,20,2,1,,,2,,1,2,0,2,1,2,1.119,2.084,39,2,,,,,,,,,2
928,932,9,1,8,3,5,2,2,2,0,,,,99,4,99,9,,9,,9,3,0,1,1,1,0.766,1.489,25,2,,,,,,,,,3
929,932,1,2,1,3,1,2,2,1,1,,,,64,5,99,9,,2,,1,2,0,1,1,1,0.711,1.382,25,1,3,5,2,,1,,2,2,2
930,932,2,5,1,1,,2,1,1,0,0,0,1,34,1,2,,,2,,5,3,0,1,2,2,1.135,1.156,26,2,,,,,,,,,2
931,932,2,1,1,1,,2,2,2,0,,,,23,2,7,,,2,,1,2,0,1,1,1,0.65,1.267,42,2,,,,,,,,,1
932,932,2,1,1,2,,1,,0,1,,,,24,3,1,,,2,,1,2,0,2,2,2,0.89,2.083,20,2,,,,,,,,,2
933,932,1,4,1,1,,1,,0,1,,,,47,2,98,2,,2,,2,2,1,2,1,2,0.533,0.993,26,1,3,5,8,,,2,2,7,3
934,932,1,2,1,1,,3,2,1,1,0,0,1,39,5,9,,1,2,,1,1,0,1,1,2,0.483,0.898,17,1,3,5,1,2,,,1,1,8
935,932,2,2,1,1,,4,2,1,1,2,0,0,40,2,6,,,2,,1,3,0,2,2,2,0.734,1.719,19,1,2,4,0,,,1,3,1,3
937,932,1,2,1,3,1,2,2,1,1,,,,53,4,7,,,2,,1,1,1,1,1,2,0.374,0.697,39,1,4,5,1,2,,,1,1,3
938,932,2,5,1,3,2,4,2,1,1,0,0,2,21,3,1,,,2,,1,3,0,2,1,2,1.119,2.084,17,2,,,,,,,,,2
939,932,1,1,1,1,,2,2,1,1,,,,50,1,6,,,2,,1,1,0,2,2,2,1.525,3.571,20,1,4,5,1,1,,,1,1,3
940,932,1,1,2,3,4,3,3,2,1,,,,39,2,3,,,2,,1,2,0,1,1,2,0.698,2.598,17,1,2,2,8,,,2,2,7,3
941,932,1,2,1,1,,4,4,2,2,,,,50,2,7,,,2,,1,2,0,1,2,2,0.649,2.642,55,1,3,4,2,,1,,2,1,2
943,932,2,2,1,1,,2,2,1,1,,,,41,5,9,,1,2,,1,1,0,1,1,2,0.483,0.898,17,1,4,5,1,1,,,1,1,1
944,932,2,5,1,1,,4,2,1,1,0,1,1,27,2,98,8,,2,,1,3,0,2,2,2,0.654,1.331,18,2,,,,,,,,,2
945,932,1,2,1,3,2,2,2,1,1,,,,56,2,99,1,,2,,1,1,0,2,1,2,1.07,1.992,17,1,3,5,1,1,,,1,1,3
946,932,2,1,1,1,,1,,1,0,,,,40,3,4,,,2,,1,3,0,1,2,2,0.465,0.473,55,1,3,2,2,,2,,3,7,3
947,932,2,4,2,2,,2,2,1,1,,,,59,9,99,9,,2,,1,2,0,2,1,2,1.125,2.004,19,2,,,,,,,,,2
948,932,1,2,1,1,,2,2,1,1,,,,60,2,99,9,,2,,1,1,0,2,2,2,0.85,1.991,19,2,,,,,,,,,2
949,932,2,1,2,1,,3,2,0,2,0,1,0,18,2,1,,,2,,2,3,0,2,1,2,1.639,3.051,26,1,3,5,2,,2,,8,7,2
950,932,2,1,1,1,,1,,0,1,,,,33,6,3,,,2,,1,3,0,2,1,2,1.091,2.031,55,2,,,,,,,,,3
951,932,1,2,1,2,,4,3,1,2,1,0,0,49,5,9,,1,2,,1,3,1,2,1,2,0.309,1.102,29,1,4,5,2,,2,,2,1,3
952,932,1,1,2,2,,4,3,2,1,0,1,0,22,3,6,,,2,,1,1,0,1,1,2,0.644,2.4,55,1,3,5,1,1,,,1,1,3
953,932,1,5,1,1,,1,,0,1,,,,50,2,99,9,,2,,1,1,0,2,1,2,0.895,1.594,27,1,2,5,8,,,8,1,1,3
954,932,1,2,1,1,,2,2,1,1,,,,58,5,9,,2,2,,1,2,0,2,1,2,0.909,1.619,29,1,4,5,8,,,1,1,1,3
955,932,1,2,1,3,1,2,2,1,1,,,,71,3,99,9,,2,,1,3,0,2,2,2,0.454,1.063,19,1,3,5,9,,,9,9,1,3
956,932,2,2,1,1,,2,2,1,1,,,,22,4,7,,,2,,1,3,0,1,1,2,0.793,1.411,29,1,3,4,2,,2,,3,2,2
957,932,1,2,1,2,,3,3,1,2,,,,58,1,4,,,2,,1,2,0,2,2,2,1.355,5.514,26,2,,,,,,,,,1
958,932,1,2,1,2,,2,2,1,1,,,,75,2,1,,,2,,1,3,0,2,2,2,0.781,1.828,19,1,3,5,8,,,8,8,2,2
959,932,1,2,1,1,,6,5,3,2,0,0,1,45,3,99,9,,2,,1,3,0,2,1,2,0.895,3.189,27,1,3,5,1,2,,,1,2,2
960,932,1,2,1,1,,2,2,1,1,,,,56,3,6,,,2,,1,0,0,1,2,2,1.047,2.451,20,1,4,5,2,,1,,3,1,2
961,932,2,2,1,1,,4,2,1,1,0,0,2,43,3,8,,,2,,1,3,0,1,1,2,0.698,1.299,26,1,3,5,0,,,2,3,7,2
962,932,1,2,1,1,,2,2,1,1,,,,56,2,99,1,,2,,1,2,0,2,1,2,1.07,1.992,26,1,3,5,2,,8,,8,1,2
963,932,1,1,2,1,,3,3,2,1,,,,26,3,7,,,2,,1,1,0,1,1,2,0.719,2.675,26,1,3,4,2,,1,,3,1,3
964,932,1,1,2,1,,2,2,2,0,,,,19,2,6,,,2,,1,3,0,1,1,2,0.644,1.2,18,2,,,,,,,,,1
965,932,1,2,1,1,,4,3,2,1,1,0,0,44,3,9,,2,2,,1,3,0,1,1,2,0.698,2.598,26,1,3,5,9,,,9,9,1,2
966,932,1,1,1,1,,1,,1,0,,,,23,4,99,9,,2,,1,1,0,1,1,2,0.645,0.601,18,1,4,5,1,1,,,1,1,3
967,932,1,2,1,2,,2,2,1,1,,,,79,3,4,,,2,,1,1,0,1,2,2,0.758,1.543,39,1,4,5,1,1,,,1,1,2
968,932,1,4,1,2,,1,,0,1,,,,59,2,7,,,2,,1,1,0,2,2,2,0.641,1.306,26,1,2,5,1,2,,,1,1,3
969,932,1,2,1,2,,2,2,1,1,,,,99,3,99,9,,2,,1,3,0,1,1,2,1.242,2.312,39,1,4,5,1,1,,,1,1,3
970,932,2,1,1,1,,1,,1,0,,,,31,4,5,,,2,,1,3,0,1,2,2,0.464,0.472,26,1,3,5,9,,,9,9,9,2
971,932,2,2,1,3,5,2,2,1,1,,,,37,1,1,,,2,,1,3,0,1,1,2,1.839,3.423,26,1,3,5,1,1,,,1,1,1
972,932,1,2,1,3,1,2,2,1,1,,,,67,4,5,,,2,,1,3,0,1,2,2,0.787,1.841,29,1,2,5,1,2,,,1,1,3
973,932,1,2,1,1,,4,3,1,2,0,0,1,39,4,9,,2,2,,2,1,0,1,1,2,0.706,1.314,26,1,2,5,1,2,,,1,1,1
974,932,1,5,1,1,,1,,1,0,,,,43,5,8,,,2,,1,2,0,1,1,2,0.507,0.471,39,1,3,5,2,,2,,2,2,2
975,932,1,2,1,1,,5,2,1,1,0,2,1,33,2,9,,1,2,,1,1,0,1,1,2,0.719,1.338,39,1,4,5,1,1,,,8,1,1
976,932,1,5,1,3,1,1,,1,0,,,,67,1,1,,,2,,1,3,0,1,2,2,2.999,3.51,20,2,,,,,,,,,2
977,932,1,2,1,3,1,2,2,1,1,,,,69,5,4,,,2,,1,1,0,1,1,2,0.989,1.842,39,1,4,5,1,1,,,1,1,3
978,932,1,2,1,1,,5,2,1,1,2,1,0,37,3,5,,,2,,1,1,0,1,1,2,0.858,1.528,27,1,3,5,0,,,1,0,1,1
979,932,1,2,1,1,,3,2,1,1,1,0,0,45,3,9,,2,2,,1,3,0,1,2,2,0.86,2.014,27,1,3,5,2,,2,,3,1,3
980,932,1,1,1,3,4,2,2,2,0,,,,40,4,1,,,2,,1,3,0,1,1,4,0.349,0.723,8,1,3,5,2,,2,,3,1,2
981,932,1,2,1,3,2,2,2,1,1,,,,48,2,6,,,2,,1,2,0,2,1,4,1.424,2.664,41,1,3,4,2,,2,,3,2,2
982,932,2,2,1,1,,3,2,1,1,0,0,1,26,5,7,,,2,,1,2,0,1,1,2,0.497,0.924,39,1,4,5,2,,1,,2,1,2
983,932,2,1,1,1,,2,2,1,1,,,,26,2,2,,,2,,1,3,0,1,1,2,0.719,1.338,18,1,3,5,8,,,1,1,1,1
984,932,1,2,1,1,,5,2,1,1,1,1,1,30,3,4,,,2,,1,3,1,1,1,2,0.359,0.669,17,1,2,5,2,,1,,3,2,2
985,932,1,2,1,1,,2,2,1,1,,,,24,3,8,,,2,,1,2,0,1,1,2,0.644,1.2,26,2,,,,,,,,,3
986,932,1,2,1,3,1,2,2,1,1,,,,81,2,2,,,2,,1,1,0,1,2,2,1.005,2.352,31,1,2,5,2,,8,,2,1,2
987,932,1,2,1,1,,4,2,1,1,1,0,1,36,2,3,,,2,,1,2,0,1,2,2,0.418,0.852,39,2,,,,,,,,,3
988,932,1,1,2,2,,2,2,1,1,,,,19,3,1,,,2,,1,1,0,1,1,2,0.644,1.2,26,1,2,3,0,,,0,3,7,3
989,932,1,5,1,1,,3,1,1,0,1,1,0,34,2,4,,,2,,1,3,0,1,2,2,0.466,0.474,39,2,,,,,,,,,2
990,932,1,2,1,1,,3,2,1,1,0,0,1,30,2,6,,,2,,1,2,0,1,1,2,0.719,1.338,39,2,,,,,,,,,3
991,932,1,2,1,1,,4,2,1,1,0,0,2,30,2,6,,,2,,1,3,0,1,1,2,0.719,1.338,39,2,,,,,,,,,2
992,932,2,5,1,1,,1,,1,0,,,,48,2,8,,,2,,1,3,0,1,1,2,1.082,1.007,26,1,4,5,9,,,1,8,1,3
993,932,1,2,1,2,,4,2,1,1,0,2,0,38,2,99,9,,2,,1,2,0,2,1,4,0.668,1.384,32,1,3,5,2,,2,,8,1,3
994,932,1,5,1,1,,2,1,0,1,1,0,0,44,2,6,,,2,,1,1,0,2,2,4,0.655,0.692,30,1,2,5,2,,1,,8,1,2
995,932,1,5,1,1,,1,,1,0,,,,39,3,6,,,1,9,,2,0,1,1,4,1.559,1.459,6,1,3,5,2,,2,,2,1,3
996,932,2,5,1,3,1,1,,0,1,,,,77,2,99,1,,2,,1,2,0,2,1,4,1.92,3.593,6,1,3,4,2,,2,,2,1,3
997,932,1,1,2,3,5,2,2,0,2,,,,99,3,2,,,2,,1,1,1,2,1,4,0.867,1.623,6,1,4,5,1,1,,,1,1,3
998,932,2,1,1,1,,3,2,1,1,0,0,1,26,2,5,,,1,1,,2,0,1,1,4,1.406,2.628,6,2,,,,,,,,,2
999,932,1,2,2,2,,4,4,2,2,,,,26,3,9,,1,1,9,,2,0,1,1,4,1.492,5.585,6,2,,,,,,,,,2
1000,932,1,2,1,3,1,2,2,1,1,,,,82,4,5,,,2,,1,2,0,1,2,4,0.533,1.441,53,1,2,5,2,,2,,2,1,2
1001,932,2,2,1,1,,2,2,1,1,,,,25,3,2,,,2,,1,1,0,1,1,4,1.406,2.628,41,2,,,,,,,,,2
1002,932,1,2,1,1,,3,2,1,1,0,0,1,39,4,7,,,2,,1,3,0,2,2,4,0.452,0.955,56,1,3,5,2,,2,,3,2,2
1003,932,2,1,2,1,,5,5,0,5,,,,34,3,8,,,2,,1,1,2,2,1,4,1.067,1.995,6,1,2,5,1,2,,,1,1,1
1004,932,1,2,1,3,1,2,2,1,1,,,,57,5,7,,,2,,1,1,0,2,1,4,0.535,1.108,8,1,4,5,2,,2,,3,1,3
1005,932,1,5,1,2,,2,2,1,1,,,,45,3,4,,,2,,1,3,0,2,2,4,0.516,1.091,16,8,,,,,,,,,2
1006,932,2,3,2,1,,3,2,1,1,1,0,0,41,4,6,,,2,,1,2,0,2,2,4,0.452,0.955,8,2,,,,,,,,,2
1007,932,2,5,1,1,,2,2,0,2,,,,40,5,4,,,2,,1,2,1,2,1,4,0.624,1.167,6,2,,,,,,,,,2
1008,932,1,2,1,3,2,2,2,1,1,,,,65,3,99,9,,2,,1,2,0,2,2,4,0.348,0.942,41,1,3,5,8,,,2,8,7,2
1009,932,1,2,1,2,,3,3,1,2,,,,47,3,9,,1,2,,1,1,1,2,1,4,0.712,2.664,6,1,2,4,1,2,,,1,1,2
1010,932,1,5,1,2,,1,,0,1,,,,56,4,3,,,2,,1,3,0,2,1,4,0.535,1.108,8,1,3,5,1,2,,,1,1,3
1011,932,1,5,1,3,1,3,3,2,1,,,,47,3,8,,,2,,1,1,0,2,1,4,1.424,2.664,6,1,3,4,9,,,9,9,7,2
1012,932,1,2,1,1,,2,2,1,1,,,,53,2,7,,,2,,1,1,0,2,1,4,1.424,2.664,6,1,2,4,0,,,0,0,1,2
1013,932,1,2,2,1,,2,2,1,1,,,,32,4,8,,,2,,9,9,1,2,1,4,0.842,1.575,6,2,,,,,,,,,2
1014,932,2,1,1,1,,2,2,0,2,,,,29,4,8,,,2,,1,1,0,2,1,4,1.474,2.758,6,2,,,,,,,,,2
1015,932,1,4,1,3,1,2,2,0,2,,,,74,2,98,2,,2,,1,1,0,2,1,4,1.116,2.089,6,1,1,5,1,1,,,3,1,2
1016,932,1,2,2,1,,2,2,1,1,,,,53,3,8,,,2,,1,1,0,2,1,4,1.424,2.664,6,1,4,5,2,,2,,2,1,2
1017,932,1,2,1,1,,3,2,1,1,1,0,0,36,3,5,,,2,,1,1,0,2,1,4,1.806,3.379,6,1,3,5,9,,,1,1,1,2
