ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9A,AW9B,AW9C,AW19,AW20,AW21
1,838,1,2,1,3,4,3,2,1,1,1,0,0,60,3,99,9,,2,,2,2,1,1,1,2,0.521,1.001,17,1,4,5,2,,1,,2,2,1,1,1,2,,3
2,838,1,2,1,3,1,3,3,1,2,,,,70,2,7,,,2,,1,1,0,1,1,3,0.863,1.658,12,1,4,5,1,1,,,1,1,1,3,1,1,,4
3,838,1,2,1,3,1,2,2,1,1,,,,65,2,5,,,2,,1,3,0,1,1,2,0.753,1.446,26,1,3,4,1,2,,,1,1,2,2,2,3,2,4
4,838,2,1,1,1,,4,2,1,1,0,2,0,29,1,3,,,1,9,,8,0,2,1,1,1.748,3.561,42,2,,,,,,,,,,,,8,2,8
5,838,1,2,1,1,,3,2,1,1,0,1,0,36,2,7,,,2,,1,1,0,2,2,3,0.495,1.107,51,1,3,5,1,1,,,3,1,2,2,2,1,,3
6,838,2,2,1,3,3,3,2,1,1,0,0,1,29,2,4,,,2,,1,2,0,2,1,3,0.947,1.819,13,2,,,,,,,,,,,,2,,3
7,838,1,1,1,3,3,2,2,0,2,,,,21,3,4,,,2,,1,2,0,2,1,3,1.55,2.977,13,1,2,3,8,,,7,8,2,1,8,2,2,,3
8,838,1,2,1,2,,2,2,1,1,,,,99,4,99,9,,2,,1,1,1,2,1,2,0.287,0.551,18,1,1,5,1,1,,,1,1,2,3,1,1,,4
9,838,1,2,1,3,4,2,2,1,1,,,,28,4,7,,,2,,1,1,0,1,2,3,0.596,1.335,37,2,,,,,,,,,,,,1,,4
10,838,2,1,1,2,,1,,1,0,,,,41,4,5,,,2,,1,3,0,1,1,3,0.598,0.573,24,1,4,5,2,,1,,2,2,3,2,2,3,1,1
11,838,1,2,1,3,2,4,3,1,2,0,0,1,35,6,5,,,2,,2,2,0,2,1,1,0.921,3.749,42,1,3,5,2,,1,,2,2,3,2,3,2,,2
12,838,1,4,1,3,1,1,,0,1,,,,72,1,1,,,2,,1,2,0,2,1,1,1.677,3.415,42,1,3,5,9,,,9,9,7,9,1,2,2,,5
13,838,2,1,2,2,,2,2,1,1,,,,18,1,3,,,2,,1,1,0,2,1,2,1.353,2.597,39,2,,,,,,,,,,,,1,,2
14,838,1,1,2,1,,4,4,3,1,,,,24,3,9,,1,2,,1,2,2,1,1,1,0.323,1.317,34,1,3,5,2,,1,,2,2,2,1,2,2,,2
15,838,1,2,1,3,5,4,2,1,1,0,1,1,50,3,2,,,2,,1,3,1,1,1,3,0.374,0.718,12,2,,,,,,,,,,,,3,7,5
16,838,1,2,1,1,,3,2,1,1,0,1,0,42,5,9,,2,2,,1,2,0,1,1,3,0.598,1.148,51,1,4,4,2,,2,,2,2,3,1,3,2,,3
17,838,1,4,1,3,1,1,,0,1,,,,79,2,3,,,2,,1,1,0,2,1,3,1.247,2.394,12,1,3,5,1,1,,,1,1,8,8,9,1,,4
18,838,9,9,1,9,,9,,,,,,,99,4,99,9,,9,,9,2,0,1,1,3,0.574,0.55,12,9,,,,,,,,,,,,2,,7
19,838,2,2,1,2,,4,2,1,1,0,0,2,41,5,3,,,2,,1,3,0,1,1,1,0.568,1.157,42,1,4,5,2,,1,,2,2,1,1,2,3,1,2
20,838,1,2,1,2,,4,2,1,1,0,1,1,33,2,7,,,2,,1,1,0,2,1,3,0.947,1.819,24,1,3,5,1,2,,,3,1,3,1,3,1,,3
21,838,1,1,2,1,,5,3,2,1,2,0,0,21,3,7,,,2,,1,3,0,1,1,1,0.647,2.635,36,1,3,5,2,,1,,3,7,3,1,3,3,2,4
22,838,1,2,1,1,,2,2,1,1,,,,52,2,9,,2,2,,1,3,0,1,2,2,0.426,0.966,39,2,,,,,,,,,,,,3,1,3
23,838,1,2,2,2,,4,2,1,1,1,1,0,41,2,4,,,2,,1,1,0,2,1,1,0.648,1.319,42,1,3,5,1,2,,,3,1,2,2,2,1,,3
24,838,1,4,1,3,1,1,,0,1,,,,72,2,3,,,2,,1,1,0,2,2,1,0.457,0.898,42,1,3,5,1,1,,,1,1,3,1,2,1,,5
25,838,1,2,1,3,1,2,2,1,1,,,,69,2,7,,,2,,1,1,0,2,1,3,0.669,1.287,13,1,4,5,1,2,,,1,1,2,2,3,1,,4
26,838,2,2,1,1,,4,4,2,2,,,,33,6,1,,,2,,2,9,2,1,1,1,0.67,2.73,36,2,,,,,,,,,,,,9,1,3
27,838,1,4,1,3,2,1,,0,1,,,,70,3,3,,,2,,1,2,0,2,1,1,1.295,2.094,9,1,4,3,2,,1,,2,2,1,1,1,2,,2
28,838,1,2,1,1,,4,2,1,1,1,1,0,38,2,6,,,2,,1,2,0,1,2,2,0.411,0.932,39,2,,,,,,,,,,,,2,,2
29,838,1,2,1,1,,4,2,1,1,0,1,1,28,2,4,,,2,,1,1,0,1,2,3,0.72,1.612,37,1,1,3,8,,,1,1,7,2,2,2,1,,5
30,838,1,2,1,1,,3,2,1,1,0,0,1,40,5,8,,,2,,1,3,0,1,1,1,0.568,1.157,42,1,4,5,2,,1,,2,1,2,1,2,3,2,3
31,838,1,1,2,1,,2,2,0,2,,,,34,2,3,,,2,,1,3,0,2,1,2,0.827,1.587,39,1,3,5,1,1,,,1,1,3,2,2,3,2,3
32,838,1,2,1,2,,4,3,2,1,1,0,0,52,1,6,,,2,,1,2,0,2,1,3,1.692,3.251,13,1,3,5,2,,1,,2,7,4,1,3,2,,2
33,838,1,2,1,1,,5,2,1,1,1,1,1,42,4,7,,,2,,1,1,0,1,1,1,0.568,1.157,36,1,3,5,2,,2,,2,1,2,2,2,1,,3
34,838,1,5,1,1,,3,1,0,1,1,1,0,31,2,4,,,2,,1,1,0,2,1,2,0.827,0.794,39,1,3,5,2,,1,,2,1,3,2,2,1,,3
35,838,1,1,2,1,,2,2,0,2,,,,21,6,1,,,2,,1,3,0,2,2,1,0.85,1.833,23,1,4,5,1,1,,,1,1,3,3,2,3,2,1
36,838,1,1,2,2,,2,2,0,2,,,,18,2,4,,,2,,1,1,0,2,1,1,1.474,3.002,42,1,3,5,2,,1,,2,7,2,1,2,1,,2
37,838,1,1,1,1,,3,1,1,0,0,2,0,36,3,6,,,2,,1,3,0,1,2,3,0.524,0.587,24,2,,,,,,,,,,,,3,1,2
38,838,1,2,1,2,,5,3,2,1,1,1,0,41,2,8,,,2,,1,3,0,2,1,3,0.682,1.309,37,1,4,5,1,1,,,1,1,2,3,2,3,2,3
39,838,2,2,1,1,,2,2,1,1,,,,27,4,2,,,2,,5,2,0,1,1,1,1.588,2.567,25,2,,,,,,,,,,,,2,,2
40,838,1,2,1,3,2,3,2,1,1,0,1,0,40,4,9,,1,2,,1,2,0,2,1,3,0.564,1.083,12,2,,,,,,,,,,,,2,,2
41,838,1,1,2,3,3,4,3,2,1,1,0,0,18,2,98,8,,2,,1,3,0,1,1,2,0.594,2.281,39,2,,,,,,,,,,,,3,1,2
42,838,1,2,1,3,1,2,2,1,1,,,,71,2,4,,,2,,1,1,2,2,1,2,0.292,0.561,18,2,,,,,,,,,,,,1,,3
43,838,2,2,1,2,,3,2,1,1,1,0,0,52,2,1,,,2,,2,2,0,2,1,3,0.913,1.754,13,2,,,,,,,,,,,,2,,2
44,838,2,4,1,3,4,2,1,0,1,1,0,0,43,2,1,,,2,,2,2,0,2,1,3,0.968,0.929,37,2,,,,,,,,,,,,2,,5
45,838,1,2,1,1,,4,2,1,1,1,1,0,33,2,5,,,2,,2,2,0,2,1,3,1.345,2.584,12,1,3,5,2,,1,,2,8,3,2,3,2,,5
46,838,1,1,1,3,1,1,,1,0,,,,64,2,8,,,2,,1,3,0,1,1,3,0.841,0.808,51,2,,,,,,,,,,,,3,2,4
47,838,1,2,1,1,,2,2,1,1,,,,48,2,99,9,,2,,1,2,0,1,1,1,1.446,2.339,9,1,3,5,2,,2,,3,2,1,1,1,2,,3
48,838,1,2,1,3,1,2,2,1,1,,,,62,2,4,,,2,,1,1,0,1,1,1,0.799,1.628,42,1,3,5,1,2,,,3,1,3,4,1,1,,2
49,838,1,2,1,1,,6,2,1,1,1,2,1,31,3,8,,,2,,2,2,1,2,1,2,0.587,1.127,26,1,2,5,2,,1,,2,2,3,1,1,2,,3
50,838,2,2,2,2,,3,3,1,2,,,,46,2,6,,,2,,1,2,0,2,2,1,0.439,1.722,36,2,,,,,,,,,,,,2,,2
51,838,2,5,1,3,3,4,1,0,1,0,0,3,27,3,1,,,2,,1,2,0,2,2,1,0.519,0.56,23,2,,,,,,,,,,,,2,,3
52,838,1,1,2,3,4,4,3,1,2,1,0,0,19,2,9,,1,2,,5,2,1,1,1,3,0.34,0.653,24,2,,,,,,,,,,,,2,,4
53,838,1,2,1,3,5,5,5,3,2,,,,51,4,6,,,2,,1,1,0,1,1,3,0.577,2.356,21,1,3,5,1,1,,,1,1,3,1,2,1,,3
54,838,1,5,1,1,,2,2,1,1,,,,38,2,7,,,2,,1,2,0,2,1,1,0.648,1.319,42,1,4,5,2,,1,,2,7,1,1,2,2,,3
55,838,2,1,1,2,,1,,1,0,,,,60,5,6,,,2,,1,3,0,1,1,1,0.662,0.673,36,2,,,,,,,,,,,,3,7,3
56,838,1,2,1,2,,4,2,1,1,1,1,0,35,2,2,,,1,1,,3,0,1,2,1,0.396,0.853,23,1,2,4,2,,1,,3,1,3,1,4,3,1,4
57,838,1,1,2,3,3,4,3,2,1,1,0,0,18,1,2,,,2,,1,3,0,1,1,2,0.594,2.281,39,2,,,,,,,,,,,,3,1,3
58,838,1,2,1,1,,2,2,1,1,,,,51,2,6,,,2,,1,3,0,2,1,1,1.243,2.01,9,1,4,5,1,2,,,1,1,2,2,3,3,2,3
59,838,1,2,2,3,1,2,2,1,1,,,,99,2,4,,,2,,2,2,0,2,1,2,0.985,1.891,26,1,2,5,2,,1,,2,2,1,2,2,2,,2
60,838,1,1,1,1,,4,2,1,1,0,0,2,20,1,6,,,2,,1,1,0,1,1,2,0.594,1.14,18,1,3,5,1,1,,,1,7,3,3,2,1,,4
61,838,1,1,2,2,,4,4,2,2,,,,21,3,99,1,,2,,5,3,0,1,1,1,1.315,4.254,25,2,,,,,,,,,,,,3,1,7
63,838,2,2,1,1,,3,2,1,1,0,0,1,29,4,6,,,2,,1,1,0,1,1,3,0.821,1.578,37,1,4,5,2,,1,,2,1,2,1,4,1,,4
64,838,1,4,1,3,1,1,,0,1,,,,84,2,9,,8,2,,1,1,0,2,1,1,1.185,2.414,42,1,4,5,1,2,,,1,1,4,1,3,1,,2
65,838,1,2,1,1,,3,2,1,1,0,0,1,41,4,9,,2,2,,1,3,0,1,1,1,1.155,1.868,25,1,4,5,1,2,,,3,1,2,1,2,3,1,3
66,838,2,1,8,1,,4,4,2,2,,,,24,2,9,,2,2,,1,3,0,1,2,2,0.388,1.757,39,2,,,,,,,,,,,,3,7,2
67,838,2,5,1,1,,2,2,1,1,,,,55,3,2,,,2,,1,2,0,2,2,3,0.524,1.174,54,1,4,5,2,,2,,2,1,2,2,3,2,,2
68,838,1,5,1,1,,1,,0,1,,,,59,1,98,8,,2,,1,8,0,2,1,3,1.902,3.653,45,2,,,,,,,,,,,,8,8,3
69,838,1,4,1,3,1,1,,0,1,,,,69,5,5,,,2,,1,2,0,2,2,3,0.403,0.901,13,1,4,5,2,,1,,2,2,2,1,3,2,,3
70,838,1,2,1,1,,2,2,1,1,,,,54,2,8,,,2,,1,1,0,2,2,1,0.439,0.861,36,1,3,5,2,,1,,2,1,1,1,2,1,,3
71,838,1,2,1,1,,3,3,2,1,,,,49,2,7,,,2,,1,3,0,1,2,1,0.41,1.769,23,1,3,5,2,,1,,2,1,1,1,2,3,1,3
72,838,1,4,1,2,,1,,0,1,,,,60,2,2,,,2,,1,2,0,2,2,3,0.524,1.174,54,1,4,5,2,,1,,2,2,2,2,3,2,,3
73,838,1,2,1,1,,2,2,1,1,,,,42,2,9,,2,2,,1,3,0,2,1,3,0.682,1.309,51,1,3,5,2,,2,,2,2,1,1,3,3,1,3
74,838,2,5,1,1,,1,,1,0,,,,35,4,6,,,2,,1,1,0,1,1,3,0.598,0.573,37,1,4,5,1,1,,,1,1,3,3,3,1,,4
75,838,1,1,1,3,4,1,,1,0,,,,51,2,1,,,2,,2,2,0,1,1,1,1.01,1.029,42,1,2,4,2,,2,,2,2,4,2,3,2,,2
76,838,1,2,1,3,2,2,2,1,1,,,,58,2,99,1,,2,,1,1,0,2,1,3,0.722,1.387,51,1,4,5,1,1,,,1,1,2,3,1,1,,4
77,838,1,2,2,3,1,2,2,1,1,,,,65,2,4,,,2,,1,3,0,2,1,1,0.638,1.298,36,1,1,5,1,2,,,1,1,1,1,2,3,2,3
78,838,2,2,1,3,4,4,2,0,2,1,0,1,39,2,1,,,2,,2,3,0,2,1,3,0.968,1.86,51,1,3,5,2,,2,,2,8,2,1,3,3,1,2
79,838,1,2,1,3,2,6,2,1,1,0,1,3,32,4,99,9,,2,,1,3,0,2,2,1,0.535,1.05,36,1,3,5,9,,,9,9,1,2,2,3,3,9,4
80,838,1,2,1,1,,3,2,1,1,1,0,0,37,3,9,,2,2,,1,3,0,1,1,3,0.722,1.386,24,1,3,5,2,,1,,2,2,2,1,3,3,1,2
81,838,1,1,1,1,,2,2,1,1,,,,23,3,7,,,2,,1,3,0,2,2,1,1.058,2.076,36,1,3,5,1,1,,,1,7,3,3,3,3,2,3
82,838,1,1,1,3,4,2,1,0,1,0,0,1,27,4,1,,,2,,5,3,0,2,1,2,0.684,0.657,26,1,3,5,2,,1,,2,7,3,1,3,3,1,3
83,838,1,2,1,3,2,4,2,1,1,0,1,1,35,3,8,,,2,,1,1,1,2,1,1,0.324,0.66,34,1,2,5,2,,1,,2,2,1,2,3,1,,3
84,838,2,5,1,1,,3,1,0,1,0,2,0,33,3,5,,,2,,1,1,0,2,1,2,0.827,0.794,39,1,1,5,1,1,,,1,1,1,3,1,1,,3
85,838,1,2,1,1,,2,2,1,1,,,,30,2,2,,,2,,2,3,0,2,2,3,0.977,2.186,37,2,,,,,,,,,,,,3,1,3
86,838,1,2,2,3,1,2,2,1,1,,,,65,3,99,1,,2,,1,1,0,2,1,3,0.669,1.287,37,2,,,,,,,,,,,,1,,4
87,838,1,2,1,1,,4,3,2,1,1,0,0,57,5,9,,1,2,,1,2,4,1,1,3,0.348,1.336,24,1,4,5,1,2,,,1,1,2,3,3,2,,3
88,838,1,2,1,1,,2,2,1,1,,,,62,4,9,,1,2,,1,3,0,2,1,1,0.569,1.158,34,1,4,5,2,,1,,2,2,1,1,2,3,7,3
89,838,2,1,1,3,3,2,1,0,1,0,0,1,39,4,99,9,,2,,1,2,0,2,1,3,0.57,0.547,24,2,,,,,,,,,,,,2,,3
90,838,1,4,1,3,4,2,2,1,1,,,,60,1,98,2,,2,,2,2,0,2,1,3,2.701,5.187,12,1,4,5,2,,2,,2,2,3,3,3,2,,5
91,838,2,1,1,1,,1,,0,1,,,,45,4,6,,,2,,1,3,0,2,1,1,0.506,1.031,34,1,2,5,2,,1,,2,2,3,1,2,3,7,2
92,838,2,1,1,1,,1,,0,1,,,,36,4,7,,,1,1,,8,0,2,1,1,0.537,1.093,36,2,,,,,,,,,,,,8,8,4
93,838,2,2,1,1,,2,2,1,1,,,,48,1,2,,,2,,1,1,0,2,2,3,1.228,2.75,37,1,1,3,8,,,1,1,7,1,1,1,1,,8
94,838,1,2,1,1,,5,4,2,2,0,1,0,49,2,8,,,2,,1,3,0,1,1,2,0.653,2.507,26,1,3,5,2,,1,,2,1,1,1,2,3,7,2
95,838,1,2,1,1,,6,2,1,1,3,1,0,37,1,6,,,2,,1,3,0,1,2,2,1.083,2.454,26,1,3,5,2,,1,,2,2,2,1,1,3,2,2
96,838,1,4,1,3,1,1,,0,1,,,,78,1,2,,,2,,1,3,0,2,1,2,2.747,5.272,39,1,3,5,1,1,,,1,1,2,2,2,3,2,3
97,838,2,1,1,1,,1,,1,0,,,,28,2,6,,,2,,1,1,0,1,1,3,0.992,0.953,51,2,,,,,,,,,,,,1,,4
98,838,1,2,1,1,,4,2,1,1,0,2,0,43,4,8,,,2,,1,3,0,1,1,1,1.155,1.868,25,1,4,5,2,,2,,2,1,2,1,2,3,1,3
99,838,1,2,1,3,1,2,2,1,1,,,,69,2,2,,,2,,1,3,0,2,2,3,0.486,1.088,45,1,2,3,8,,,8,8,1,1,8,8,3,8,3
100,838,1,2,1,3,2,4,2,1,1,0,0,2,35,4,9,,1,2,,1,3,0,2,1,3,0.564,1.083,51,1,4,5,2,,1,,2,2,1,1,2,3,1,3
101,838,1,2,1,3,2,3,3,2,1,,,,49,2,5,,,2,,2,2,0,2,1,3,0.913,1.754,13,2,,,,,,,,,,,,2,,3
102,838,8,2,1,1,,2,2,1,1,,,,24,4,6,,,2,,1,1,0,1,2,3,0.494,1.106,54,1,3,4,8,,,1,3,1,1,8,1,1,,3
103,838,2,1,1,1,,1,,1,0,,,,22,4,4,,,2,,1,1,0,1,1,1,0.647,0.659,36,1,4,5,1,1,,,1,1,3,2,1,1,,5
104,838,1,5,1,1,,1,,1,0,,,,60,1,6,,,2,,1,3,0,1,1,1,4.277,3.459,9,1,2,5,2,,1,,3,2,1,1,1,3,7,3
105,838,1,2,1,2,,4,2,1,1,0,1,1,32,3,8,,,2,,1,3,0,2,1,2,0.827,1.587,26,1,3,5,2,,2,,2,7,3,1,4,3,1,2
106,838,1,2,1,2,,2,2,1,1,,,,46,3,8,,,2,,1,1,0,2,1,3,0.643,1.235,51,1,2,4,1,2,,,1,1,2,1,3,1,,4
107,838,1,2,1,1,,6,2,1,1,0,2,2,35,5,8,,,2,,1,2,0,1,1,3,0.598,1.148,24,1,4,5,2,,1,,2,2,2,1,1,2,,2
108,838,1,1,1,1,,6,3,2,1,3,0,0,22,4,9,,2,2,,1,3,1,1,1,1,0.323,1.317,34,1,4,5,1,1,,,1,1,3,3,2,3,2,4
109,838,1,2,8,3,1,2,2,1,1,,,,75,2,99,9,,2,,1,1,0,2,1,3,1.247,2.394,24,1,4,5,1,1,,,1,1,3,2,1,1,,3
110,838,2,5,2,2,,1,,1,0,,,,44,2,1,,,2,,2,1,0,1,1,3,1.025,0.984,54,2,,,,,,,,,,,,1,,3
111,838,1,2,1,1,,3,3,2,1,,,,55,2,99,9,,2,,1,3,0,1,2,2,0.48,2.171,26,1,3,4,1,2,,,8,1,2,2,2,3,2,4
112,838,1,2,1,3,1,3,3,2,1,,,,67,4,99,9,,2,,1,2,0,2,1,2,0.484,0.929,18,1,3,5,2,,2,,2,2,1,1,2,2,,3
113,838,1,2,1,1,,3,3,1,2,,,,30,2,7,,,2,,1,2,0,2,1,1,0.9,3.668,36,1,3,5,2,,2,,8,1,1,1,3,2,,8
114,838,1,2,1,2,,6,3,2,1,1,1,1,30,1,4,,,2,,1,2,0,2,1,2,2.176,4.177,39,1,3,5,2,,1,,2,7,1,1,2,2,,2
115,838,1,4,1,3,1,1,,0,1,,,,72,5,7,,,2,,1,2,0,2,1,3,0.554,1.066,24,1,4,5,2,,1,,2,1,3,1,3,2,,3
116,838,1,2,1,1,,4,2,1,1,1,1,0,47,6,5,,,2,,1,1,0,1,1,3,0.748,1.437,37,1,3,5,1,1,,,1,1,1,3,1,1,,8
117,838,1,2,1,3,1,2,2,1,1,,,,62,3,5,,,2,,1,1,0,1,1,3,0.841,1.615,54,1,3,4,1,1,,,1,1,2,2,1,1,,4
118,838,1,2,1,1,,3,2,1,1,0,0,1,22,6,6,,,2,,2,3,1,2,1,3,1.101,2.114,13,1,2,3,2,,1,,2,1,3,2,3,3,2,5
119,838,1,1,2,1,,6,5,3,2,0,1,0,23,4,9,,1,2,,1,1,3,1,1,1,0.657,2.127,9,1,4,5,1,1,,,1,7,3,1,2,1,,2
120,838,2,2,1,3,2,4,2,1,1,0,0,2,35,5,7,,,2,,1,2,0,2,1,2,0.493,0.945,39,2,,,,,,,,,,,,2,,2
121,838,2,2,1,1,,3,2,1,1,0,1,0,40,2,7,,,2,,1,1,0,1,1,1,0.687,1.397,36,2,,,,,,,,,,,,1,,2
122,838,1,2,1,3,5,2,2,1,1,,,,62,2,3,,,2,,1,3,0,1,1,3,0.783,1.599,47,1,4,5,1,1,,,1,1,3,2,1,3,2,3
123,838,1,2,2,3,2,3,3,2,1,,,,51,2,4,,,2,,2,2,0,2,1,3,0.913,1.754,12,1,2,5,2,,1,,2,7,1,1,3,2,,5
124,838,1,2,1,3,1,2,2,1,1,,,,72,1,3,,,2,,1,2,0,1,2,3,1.648,3.691,54,1,2,5,2,,8,,2,1,8,8,8,2,,3
125,838,1,5,1,3,4,1,,1,0,,,,57,2,1,,,2,,1,1,1,1,2,4,0.532,0.572,30,1,4,5,1,1,,,1,1,3,2,3,1,,2
126,838,1,2,1,1,,3,2,1,1,1,0,0,41,2,1,,,2,,1,2,0,1,2,3,0.524,1.173,54,2,,,,,,,,,,,,2,,4
127,838,1,2,1,1,,2,2,1,1,,,,42,2,6,,,2,,1,2,0,1,2,2,0.628,1.247,19,2,,,,,,,,,,,,2,,3
128,838,2,1,1,1,,1,,1,0,,,,21,3,6,,,2,,2,1,0,1,2,4,0.65,0.698,56,2,,,,,,,,,,,,1,,5
129,838,1,2,1,1,,2,2,1,1,,,,34,4,8,,,2,,1,3,0,1,1,1,0.781,1.59,36,1,3,5,2,,2,,2,2,1,1,2,3,7,3
130,838,1,1,1,1,,3,3,3,0,,,,25,4,8,,,2,,1,3,0,1,1,4,0.651,1.338,8,2,,,,,,,,,,,,3,2,3
131,838,1,2,1,1,,3,3,1,2,,,,51,3,5,,,2,,1,2,0,1,1,4,0.593,1.219,56,1,3,5,2,,2,,2,2,2,2,2,2,,5
132,838,2,2,1,2,,4,2,1,1,1,1,0,45,4,6,,,2,,1,3,0,2,1,1,0.506,1.031,34,1,3,1,2,,2,,2,7,2,1,1,3,1,2
133,838,1,2,1,1,,2,2,1,1,,,,37,1,7,,,2,,1,3,0,2,2,3,2.35,4.332,5,1,3,5,1,1,,,1,1,1,1,1,3,2,3
134,838,1,5,1,1,,2,1,0,1,1,0,0,41,2,3,,,2,,1,2,0,2,2,4,0.533,0.573,30,2,,,,,,,,,,,,2,,2
135,838,1,2,2,3,2,4,3,2,1,1,0,0,44,4,9,,1,2,,1,1,0,2,1,3,1.221,2.053,48,1,2,4,1,1,,,1,1,2,2,2,1,,3
136,838,1,2,1,1,,2,2,1,1,,,,60,5,99,9,,2,,1,2,0,1,1,3,0.696,1.336,45,1,4,5,2,,1,,2,2,2,1,2,2,,2
137,838,2,2,2,2,,4,2,1,1,0,1,1,35,4,6,,,2,,1,3,0,2,1,1,0.537,1.093,36,1,3,5,8,,,8,2,1,1,3,2,3,1,3
138,838,1,1,1,1,,3,3,3,0,,,,32,5,6,,,2,,5,3,0,1,1,4,0.651,1.338,4,2,,,,,,,,,,,,3,2,3
139,838,1,2,1,3,1,2,2,1,1,,,,72,1,2,,,2,,1,3,0,1,2,2,1.295,2.933,17,1,3,4,2,,1,,2,2,1,1,2,3,1,3
140,838,1,2,1,3,1,2,2,1,1,,,,65,2,99,9,,2,,1,1,0,1,1,1,0.821,1.671,42,1,3,5,1,2,,,1,1,3,3,3,1,,2
141,838,2,2,1,1,,6,2,1,1,1,2,1,33,3,8,,,2,,5,3,0,2,1,1,0.9,1.834,36,2,,,,,,,,,,,,3,1,4
143,838,2,1,1,1,,2,2,2,0,,,,39,4,5,,,2,,1,3,1,1,1,1,0.578,0.934,25,1,4,5,0,,,1,3,1,3,3,2,3,8,4
144,838,1,2,1,2,,2,2,1,1,,,,61,2,5,,,2,,1,2,0,2,1,4,0.572,1.176,8,1,4,5,2,,1,,2,2,1,1,2,2,,2
